Date,"Close Price"
"2017-11-22 01:06:00",8086.39
"2017-11-22 01:07:00",8084.07
"2017-11-22 01:08:00",8082.51
"2017-11-22 01:09:00",8076.8
"2017-11-22 01:10:00",8074.53
"2017-11-22 01:11:00",8076.17
"2017-11-22 01:12:00",8077.05
"2017-11-22 01:13:00",8077.22
"2017-11-22 01:14:00",8079.66
"2017-11-22 01:15:00",8091.81
"2017-11-22 01:16:00",8089.01
"2017-11-22 01:17:00",8095.27
"2017-11-22 01:18:00",8098.84
"2017-11-22 01:19:00",8104.49
"2017-11-22 01:20:00",8111.41
"2017-11-22 01:21:00",8114.2
"2017-11-22 01:22:00",8115.82
"2017-11-22 01:23:00",8114.32
"2017-11-22 01:24:00",8115.53
"2017-11-22 01:25:00",8116.23
"2017-11-22 01:26:00",8117.75
"2017-11-22 01:27:00",8116.86
"2017-11-22 01:28:00",8116.66
"2017-11-22 01:29:00",8114.19
"2017-11-22 01:30:00",8103.29
"2017-11-22 01:31:00",8098.52
"2017-11-22 01:32:00",8100.49
"2017-11-22 01:33:00",8107.19
"2017-11-22 01:34:00",8109.08
"2017-11-22 01:35:00",8109.84
"2017-11-22 01:36:00",8113.91
"2017-11-22 01:37:00",8111.75
"2017-11-22 01:38:00",8118.51
"2017-11-22 01:39:00",8126.05
"2017-11-22 01:40:00",8127.94
"2017-11-22 01:41:00",8128.35
"2017-11-22 01:42:00",8129.15
"2017-11-22 01:43:00",8131.77
"2017-11-22 01:44:00",8127.73
"2017-11-22 01:45:00",8123.47
"2017-11-22 01:46:00",8126.86
"2017-11-22 01:47:00",8127.9
"2017-11-22 01:48:00",8126.65
"2017-11-22 01:49:00",8124.8
"2017-11-22 01:50:00",8127.39
"2017-11-22 01:51:00",8129.08
"2017-11-22 01:52:00",8129.95
"2017-11-22 01:53:00",8130.9
"2017-11-22 01:54:00",8132.93
"2017-11-22 01:55:00",8137.13
"2017-11-22 01:56:00",8139.2
"2017-11-22 01:57:00",8139.39
"2017-11-22 01:58:00",8143.02
"2017-11-22 01:59:00",8142.42
"2017-11-22 02:00:00",8144.37
"2017-11-22 02:01:00",8149.1
"2017-11-22 02:02:00",8156.7
"2017-11-22 02:03:00",8153.3
"2017-11-22 02:04:00",8149.96
"2017-11-22 02:05:00",8142.06
"2017-11-22 02:06:00",8145.38
"2017-11-22 02:07:00",8147.08
"2017-11-22 02:08:00",8145.1
"2017-11-22 02:09:00",8144.94
"2017-11-22 02:10:00",8145.23
"2017-11-22 02:11:00",8144.42
"2017-11-22 02:12:00",8141.52
"2017-11-22 02:13:00",8141.66
"2017-11-22 02:14:00",8144.32
"2017-11-22 02:15:00",8146.06
"2017-11-22 02:16:00",8143.71
"2017-11-22 02:17:00",8144.33
"2017-11-22 02:18:00",8141.71
"2017-11-22 02:19:00",8135.58
"2017-11-22 02:20:00",8126.06
"2017-11-22 02:21:00",8114.2
"2017-11-22 02:22:00",8104.06
"2017-11-22 02:23:00",8096.76
"2017-11-22 02:24:00",8106.74
"2017-11-22 02:25:00",8117.98
"2017-11-22 02:26:00",8116.28
"2017-11-22 02:27:00",8115.24
"2017-11-22 02:28:00",8110.78
"2017-11-22 02:29:00",8109.74
"2017-11-22 02:30:00",8113.32
"2017-11-22 02:31:00",8115.03
"2017-11-22 02:32:00",8122.38
"2017-11-22 02:33:00",8134.52
"2017-11-22 02:34:00",8135.44
"2017-11-22 02:35:00",8136.84
"2017-11-22 02:36:00",8137.45
"2017-11-22 02:37:00",8137.23
"2017-11-22 02:38:00",8136.25
"2017-11-22 02:39:00",8133.9
"2017-11-22 02:40:00",8133.48
"2017-11-22 02:41:00",8128.92
"2017-11-22 02:42:00",8130.33
"2017-11-22 02:43:00",8129.11
"2017-11-22 02:44:00",8136.05
"2017-11-22 02:45:00",8134.69
"2017-11-22 02:46:00",8131.28
"2017-11-22 02:47:00",8128.41
"2017-11-22 02:48:00",8129.26
"2017-11-22 02:49:00",8126.5
"2017-11-22 02:50:00",8133.57
"2017-11-22 02:51:00",8142.12
"2017-11-22 02:52:00",8145.96
"2017-11-22 02:53:00",8149.17
"2017-11-22 02:54:00",8149.5
"2017-11-22 02:55:00",8151.33
"2017-11-22 02:56:00",8150.74
"2017-11-22 02:57:00",8151.54
"2017-11-22 02:58:00",8152.98
"2017-11-22 02:59:00",8154.7
"2017-11-22 03:00:00",8158.36
"2017-11-22 03:01:00",8158.69
"2017-11-22 03:02:00",8158.98
"2017-11-22 03:03:00",8157.56
"2017-11-22 03:04:00",8153.12
"2017-11-22 03:05:00",8147.07
"2017-11-22 03:06:00",8145.73
"2017-11-22 03:07:00",8143
"2017-11-22 03:08:00",8146.06
"2017-11-22 03:09:00",8146.66
"2017-11-22 03:10:00",8143.97
"2017-11-22 03:11:00",8144.19
"2017-11-22 03:12:00",8147.03
"2017-11-22 03:13:00",8147.42
"2017-11-22 03:14:00",8147.49
"2017-11-22 03:15:00",8146.79
"2017-11-22 03:16:00",8146.69
"2017-11-22 03:17:00",8146.52
"2017-11-22 03:18:00",8147.32
"2017-11-22 03:19:00",8146.36
"2017-11-22 03:20:00",8143.3
"2017-11-22 03:21:00",8141.03
"2017-11-22 03:22:00",8127.73
"2017-11-22 03:23:00",8127.66
"2017-11-22 03:24:00",8132.51
"2017-11-22 03:25:00",8136.36
"2017-11-22 03:26:00",8137.68
"2017-11-22 03:27:00",8138.58
"2017-11-22 03:28:00",8139.09
"2017-11-22 03:29:00",8139.5
"2017-11-22 03:30:00",8141.81
"2017-11-22 03:31:00",8140.15
"2017-11-22 03:32:00",8141.73
"2017-11-22 03:33:00",8142.6
"2017-11-22 03:34:00",8144.42
"2017-11-22 03:35:00",8144.61
"2017-11-22 03:36:00",8146.04
"2017-11-22 03:37:00",8148.48
"2017-11-22 03:38:00",8148.65
"2017-11-22 03:39:00",8149.68
"2017-11-22 03:40:00",8149.93
"2017-11-22 03:41:00",8151.3
"2017-11-22 03:42:00",8154.42
"2017-11-22 03:43:00",8155.7
"2017-11-22 03:44:00",8158.87
"2017-11-22 03:45:00",8164.75
"2017-11-22 03:46:00",8169.02
"2017-11-22 03:47:00",8170.07
"2017-11-22 03:48:00",8167.1
"2017-11-22 03:49:00",8161.79
"2017-11-22 03:50:00",8154.88
"2017-11-22 03:51:00",8154.78
"2017-11-22 03:52:00",8152.69
"2017-11-22 03:53:00",8148.72
"2017-11-22 03:54:00",8146.16
"2017-11-22 03:55:00",8145.12
"2017-11-22 03:56:00",8149.57
"2017-11-22 03:57:00",8149.92
"2017-11-22 03:58:00",8151.32
"2017-11-22 03:59:00",8150.68
"2017-11-22 04:00:00",8150.63
"2017-11-22 04:01:00",8157.46
"2017-11-22 04:02:00",8161.08
"2017-11-22 04:03:00",8162.05
"2017-11-22 04:04:00",8161.88
"2017-11-22 04:05:00",8160.43
"2017-11-22 04:06:00",8159.15
"2017-11-22 04:07:00",8155.59
"2017-11-22 04:08:00",8154.32
"2017-11-22 04:09:00",8150.79
"2017-11-22 04:10:00",8149.47
"2017-11-22 04:11:00",8149.47
"2017-11-22 04:12:00",8150.37
"2017-11-22 04:13:00",8147.34
"2017-11-22 04:14:00",8144.27
"2017-11-22 04:15:00",8145.64
"2017-11-22 04:16:00",8141.84
"2017-11-22 04:17:00",8139.48
"2017-11-22 04:18:00",8135.27
"2017-11-22 04:19:00",8132.74
"2017-11-22 04:20:00",8120.78
"2017-11-22 04:21:00",8122.56
"2017-11-22 04:22:00",8124.7
"2017-11-22 04:23:00",8127.09
"2017-11-22 04:24:00",8131.6
"2017-11-22 04:25:00",8138.87
"2017-11-22 04:26:00",8139.23
"2017-11-22 04:27:00",8138.49
"2017-11-22 04:28:00",8130.26
"2017-11-22 04:29:00",8127.97
"2017-11-22 04:30:00",8122.74
"2017-11-22 04:31:00",8117.21
"2017-11-22 04:32:00",8116.38
"2017-11-22 04:33:00",8103.96
"2017-11-22 04:34:00",8100.87
"2017-11-22 04:35:00",8095.08
"2017-11-22 04:36:00",8102.9
"2017-11-22 04:37:00",8111.46
"2017-11-22 04:38:00",8122.95
"2017-11-22 04:39:00",8126.63
"2017-11-22 04:40:00",8131.58
"2017-11-22 04:41:00",8130.72
"2017-11-22 04:42:00",8127.77
"2017-11-22 04:43:00",8124.77
"2017-11-22 04:44:00",8124.67
"2017-11-22 04:45:00",8126.96
"2017-11-22 04:46:00",8128.09
"2017-11-22 04:47:00",8129.31
"2017-11-22 04:48:00",8131.65
"2017-11-22 04:49:00",8130.86
"2017-11-22 04:50:00",8133.31
"2017-11-22 04:51:00",8133.38
"2017-11-22 04:52:00",8133.72
"2017-11-22 04:53:00",8133.66
"2017-11-22 04:54:00",8135.99
"2017-11-22 04:55:00",8135.35
"2017-11-22 04:56:00",8140.14
"2017-11-22 04:57:00",8144.81
"2017-11-22 04:58:00",8150.1
"2017-11-22 04:59:00",8156.51
"2017-11-22 05:00:00",8155.18
"2017-11-22 05:01:00",8156.56
"2017-11-22 05:02:00",8152.26
"2017-11-22 05:03:00",8153.87
"2017-11-22 05:04:00",8156.02
"2017-11-22 05:05:00",8156.95
"2017-11-22 05:06:00",8153.78
"2017-11-22 05:07:00",8151.29
"2017-11-22 05:08:00",8148.76
"2017-11-22 05:09:00",8141.88
"2017-11-22 05:10:00",8143.85
"2017-11-22 05:11:00",8143.98
"2017-11-22 05:12:00",8140.85
"2017-11-22 05:13:00",8139.15
"2017-11-22 05:14:00",8138.64
"2017-11-22 05:15:00",8142.37
"2017-11-22 05:16:00",8144.66
"2017-11-22 05:17:00",8146.4
"2017-11-22 05:18:00",8147.96
"2017-11-22 05:19:00",8148.18
"2017-11-22 05:20:00",8150.77
"2017-11-22 05:21:00",8147.74
"2017-11-22 05:22:00",8148.68
"2017-11-22 05:23:00",8149.76
"2017-11-22 05:24:00",8143.14
"2017-11-22 05:25:00",8142.94
"2017-11-22 05:26:00",8145.62
"2017-11-22 05:27:00",8142.94
"2017-11-22 05:28:00",8138.88
"2017-11-22 05:29:00",8139.02
"2017-11-22 05:30:00",8139.88
"2017-11-22 05:31:00",8142.25
"2017-11-22 05:32:00",8140.32
"2017-11-22 05:33:00",8141.17
"2017-11-22 05:34:00",8140.9
"2017-11-22 05:35:00",8141.81
"2017-11-22 05:36:00",8142.65
"2017-11-22 05:37:00",8140.46
"2017-11-22 05:38:00",8140.2
"2017-11-22 05:39:00",8137.45
"2017-11-22 05:40:00",8137.98
"2017-11-22 05:41:00",8138.89
"2017-11-22 05:42:00",8139.84
"2017-11-22 05:43:00",8140.34
"2017-11-22 05:44:00",8140.82
"2017-11-22 05:45:00",8136.16
"2017-11-22 05:46:00",8135.83
"2017-11-22 05:47:00",8132.56
"2017-11-22 05:48:00",8131.25
"2017-11-22 05:49:00",8135.78
"2017-11-22 05:50:00",8140.59
"2017-11-22 05:51:00",8140.16
"2017-11-22 05:52:00",8138.49
"2017-11-22 05:53:00",8138.64
"2017-11-22 05:54:00",8138.38
"2017-11-22 05:55:00",8138.31
"2017-11-22 05:56:00",8139.21
"2017-11-22 05:57:00",8139.11
"2017-11-22 05:58:00",8139.37
"2017-11-22 05:59:00",8140.72
"2017-11-22 06:00:00",8138.3
"2017-11-22 06:01:00",8136.95
"2017-11-22 06:02:00",8132.49
"2017-11-22 06:03:00",8129.13
"2017-11-22 06:04:00",8126.77
"2017-11-22 06:05:00",8126.7
"2017-11-22 06:06:00",8129.25
"2017-11-22 06:07:00",8128.35
"2017-11-22 06:08:00",8126.46
"2017-11-22 06:09:00",8125.1
"2017-11-22 06:10:00",8126.84
"2017-11-22 06:11:00",8125.57
"2017-11-22 06:12:00",8132.7
"2017-11-22 06:13:00",8130.23
"2017-11-22 06:14:00",8129.87
"2017-11-22 06:15:00",8131.56
"2017-11-22 06:16:00",8135.05
"2017-11-22 06:17:00",8135.12
"2017-11-22 06:18:00",8134.2
"2017-11-22 06:19:00",8133.69
"2017-11-22 06:20:00",8138.63
"2017-11-22 06:21:00",8139.22
"2017-11-22 06:22:00",8140.86
"2017-11-22 06:23:00",8141.81
"2017-11-22 06:24:00",8142.34
"2017-11-22 06:25:00",8143.53
"2017-11-22 06:26:00",8144.29
"2017-11-22 06:27:00",8144.36
"2017-11-22 06:28:00",8147.51
"2017-11-22 06:29:00",8151
"2017-11-22 06:30:00",8153.08
"2017-11-22 06:31:00",8154.36
"2017-11-22 06:32:00",8157.28
"2017-11-22 06:33:00",8160.06
"2017-11-22 06:34:00",8159.52
"2017-11-22 06:35:00",8158.62
"2017-11-22 06:36:00",8159.51
"2017-11-22 06:37:00",8161.79
"2017-11-22 06:38:00",8159.83
"2017-11-22 06:39:00",8159.07
"2017-11-22 06:40:00",8153.7
"2017-11-22 06:41:00",8152.1
"2017-11-22 06:42:00",8150.95
"2017-11-22 06:43:00",8151.33
"2017-11-22 06:44:00",8151.09
"2017-11-22 06:45:00",8152.31
"2017-11-22 06:46:00",8155.37
"2017-11-22 06:47:00",8159.29
"2017-11-22 06:48:00",8160.87
"2017-11-22 06:49:00",8159.41
"2017-11-22 06:50:00",8158.17
"2017-11-22 06:51:00",8159.01
"2017-11-22 06:52:00",8159.08
"2017-11-22 06:53:00",8160.34
"2017-11-22 06:54:00",8163.89
"2017-11-22 06:55:00",8163.9
"2017-11-22 06:56:00",8164.5
"2017-11-22 06:57:00",8164.69
"2017-11-22 06:58:00",8162.83
"2017-11-22 06:59:00",8163.62
"2017-11-22 07:00:00",8164.31
"2017-11-22 07:01:00",8168.28
"2017-11-22 07:02:00",8176.74
"2017-11-22 07:03:00",8187.74
"2017-11-22 07:04:00",8188.01
"2017-11-22 07:05:00",8188.64
"2017-11-22 07:06:00",8192.26
"2017-11-22 07:07:00",8194.32
"2017-11-22 07:08:00",8197.14
"2017-11-22 07:09:00",8196.49
"2017-11-22 07:10:00",8195.49
"2017-11-22 07:11:00",8199.7
"2017-11-22 07:12:00",8205.94
"2017-11-22 07:13:00",8208.51
"2017-11-22 07:14:00",8207.32
"2017-11-22 07:15:00",8207.57
"2017-11-22 07:16:00",8209.11
"2017-11-22 07:17:00",8210.45
"2017-11-22 07:18:00",8217.5
"2017-11-22 07:19:00",8218.79
"2017-11-22 07:20:00",8216.07
"2017-11-22 07:21:00",8212.4
"2017-11-22 07:22:00",8212.17
"2017-11-22 07:23:00",8215.03
"2017-11-22 07:24:00",8214.47
"2017-11-22 07:25:00",8214.55
"2017-11-22 07:26:00",8217.18
"2017-11-22 07:27:00",8217.34
"2017-11-22 07:28:00",8216.69
"2017-11-22 07:29:00",8216.03
"2017-11-22 07:30:00",8215.67
"2017-11-22 07:31:00",8214.69
"2017-11-22 07:32:00",8216.49
"2017-11-22 07:33:00",8217.06
"2017-11-22 07:34:00",8217.35
"2017-11-22 07:35:00",8218.19
"2017-11-22 07:36:00",8221.28
"2017-11-22 07:37:00",8221.96
"2017-11-22 07:38:00",8220.02
"2017-11-22 07:39:00",8216.89
"2017-11-22 07:40:00",8219.62
"2017-11-22 07:41:00",8219.23
"2017-11-22 07:42:00",8213.34
"2017-11-22 07:43:00",8212.73
"2017-11-22 07:44:00",8207.76
"2017-11-22 07:45:00",8209.4
"2017-11-22 07:46:00",8211.34
"2017-11-22 07:47:00",8211.63
"2017-11-22 07:48:00",8207.9
"2017-11-22 07:49:00",8211.59
"2017-11-22 07:50:00",8218.46
"2017-11-22 07:51:00",8221.27
"2017-11-22 07:52:00",8223.79
"2017-11-22 07:53:00",8226.97
"2017-11-22 07:54:00",8229.71
"2017-11-22 07:55:00",8232.54
"2017-11-22 07:56:00",8233.9
"2017-11-22 07:57:00",8230.56
"2017-11-22 07:58:00",8231.19
"2017-11-22 07:59:00",8233.84
"2017-11-22 08:00:00",8235.16
"2017-11-22 08:01:00",8235.91
"2017-11-22 08:02:00",8236.71
"2017-11-22 08:03:00",8237.7
"2017-11-22 08:04:00",8237.32
"2017-11-22 08:05:00",8241.73
"2017-11-22 08:06:00",8243.94
"2017-11-22 08:07:00",8244.25
"2017-11-22 08:08:00",8245.45
"2017-11-22 08:09:00",8248.76
"2017-11-22 08:10:00",8258.46
"2017-11-22 08:11:00",8255.94
"2017-11-22 08:12:00",8257.37
"2017-11-22 08:13:00",8256.47
"2017-11-22 08:14:00",8256.49
"2017-11-22 08:15:00",8255.26
"2017-11-22 08:16:00",8256.12
"2017-11-22 08:17:00",8256.13
"2017-11-22 08:18:00",8261.36
"2017-11-22 08:19:00",8261.3
"2017-11-22 08:20:00",8262.26
"2017-11-22 08:21:00",8262.95
"2017-11-22 08:22:00",8272.07
"2017-11-22 08:23:00",8271.71
"2017-11-22 08:24:00",8272.77
"2017-11-22 08:25:00",8272.14
"2017-11-22 08:26:00",8269.27
"2017-11-22 08:27:00",8265.59
"2017-11-22 08:28:00",8264.49
"2017-11-22 08:29:00",8262
"2017-11-22 08:30:00",8258.68
"2017-11-22 08:31:00",8252.99
"2017-11-22 08:32:00",8254.89
"2017-11-22 08:33:00",8256.5
"2017-11-22 08:34:00",8261.23
"2017-11-22 08:35:00",8258.54
"2017-11-22 08:36:00",8259.17
"2017-11-22 08:37:00",8259.06
"2017-11-22 08:38:00",8259.78
"2017-11-22 08:39:00",8261.69
"2017-11-22 08:40:00",8261.92
"2017-11-22 08:41:00",8259.86
"2017-11-22 08:42:00",8258.66
"2017-11-22 08:43:00",8259.71
"2017-11-22 08:44:00",8260.99
"2017-11-22 08:45:00",8262.25
"2017-11-22 08:46:00",8262.14
"2017-11-22 08:47:00",8260.5
"2017-11-22 08:48:00",8258.35
"2017-11-22 08:49:00",8257.24
"2017-11-22 08:50:00",8255.14
"2017-11-22 08:51:00",8256.17
"2017-11-22 08:52:00",8256.89
"2017-11-22 08:53:00",8257.5
"2017-11-22 08:54:00",8259.47
"2017-11-22 08:55:00",8259.86
"2017-11-22 08:56:00",8261.07
"2017-11-22 08:57:00",8262.02
"2017-11-22 08:58:00",8262.84
"2017-11-22 08:59:00",8264.75
"2017-11-22 09:00:00",8266.13
"2017-11-22 09:01:00",8269.46
"2017-11-22 09:02:00",8271.25
"2017-11-22 09:03:00",8271.22
"2017-11-22 09:04:00",8273.08
"2017-11-22 09:05:00",8276.4
"2017-11-22 09:06:00",8275.96
"2017-11-22 09:07:00",8276.57
"2017-11-22 09:08:00",8278.7
"2017-11-22 09:09:00",8276.79
"2017-11-22 09:10:00",8276.41
"2017-11-22 09:11:00",8275.71
"2017-11-22 09:12:00",8275.55
"2017-11-22 09:13:00",8274.94
"2017-11-22 09:14:00",8272.01
"2017-11-22 09:15:00",8269.68
"2017-11-22 09:16:00",8261.29
"2017-11-22 09:17:00",8264.14
"2017-11-22 09:18:00",8266.5
"2017-11-22 09:19:00",8263.88
"2017-11-22 09:20:00",8263.07
"2017-11-22 09:21:00",8265.2
"2017-11-22 09:22:00",8264.71
"2017-11-22 09:23:00",8264.01
"2017-11-22 09:24:00",8263.18
"2017-11-22 09:25:00",8260.79
"2017-11-22 09:26:00",8261.06
"2017-11-22 09:27:00",8264.87
"2017-11-22 09:28:00",8261.26
"2017-11-22 09:29:00",8261.04
"2017-11-22 09:30:00",8260.6
"2017-11-22 09:31:00",8260.67
"2017-11-22 09:32:00",8259
"2017-11-22 09:33:00",8259.23
"2017-11-22 09:34:00",8260.24
"2017-11-22 09:35:00",8259.03
"2017-11-22 09:36:00",8259.92
"2017-11-22 09:37:00",8259.38
"2017-11-22 09:38:00",8258.75
"2017-11-22 09:39:00",8254.93
"2017-11-22 09:40:00",8255.14
"2017-11-22 09:41:00",8255.14
"2017-11-22 09:42:00",8254.79
"2017-11-22 09:43:00",8254.22
"2017-11-22 09:44:00",8252.08
"2017-11-22 09:45:00",8246.31
"2017-11-22 09:46:00",8245.64
"2017-11-22 09:47:00",8235.73
"2017-11-22 09:48:00",8234.61
"2017-11-22 09:49:00",8232.46
"2017-11-22 09:50:00",8236.29
"2017-11-22 09:51:00",8239.25
"2017-11-22 09:52:00",8241.53
"2017-11-22 09:53:00",8245.53
"2017-11-22 09:54:00",8245.72
"2017-11-22 09:55:00",8246.63
"2017-11-22 09:56:00",8250.15
"2017-11-22 09:57:00",8255.67
"2017-11-22 09:58:00",8255.75
"2017-11-22 09:59:00",8255.3
"2017-11-22 10:00:00",8254.34
"2017-11-22 10:01:00",8254.32
"2017-11-22 10:02:00",8252.89
"2017-11-22 10:03:00",8250.95
"2017-11-22 10:04:00",8249.27
"2017-11-22 10:05:00",8248.58
"2017-11-22 10:06:00",8249.78
"2017-11-22 10:07:00",8250.01
"2017-11-22 10:08:00",8251.58
"2017-11-22 10:09:00",8252.26
"2017-11-22 10:10:00",8251.36
"2017-11-22 10:11:00",8252.39
"2017-11-22 10:12:00",8251.96
"2017-11-22 10:13:00",8255.56
"2017-11-22 10:14:00",8258.62
"2017-11-22 10:15:00",8263.87
"2017-11-22 10:16:00",8269.1
"2017-11-22 10:17:00",8270.79
"2017-11-22 10:18:00",8270.45
"2017-11-22 10:19:00",8271.41
"2017-11-22 10:20:00",8269.16
"2017-11-22 10:21:00",8266.8
"2017-11-22 10:22:00",8266.31
"2017-11-22 10:23:00",8264.06
"2017-11-22 10:24:00",8264.23
"2017-11-22 10:25:00",8263.78
"2017-11-22 10:26:00",8265.33
"2017-11-22 10:27:00",8267.11
"2017-11-22 10:28:00",8267.05
"2017-11-22 10:29:00",8265.24
"2017-11-22 10:30:00",8265.85
"2017-11-22 10:31:00",8262.95
"2017-11-22 10:32:00",8263.03
"2017-11-22 10:33:00",8265.68
"2017-11-22 10:34:00",8267.9
"2017-11-22 10:35:00",8271.72
"2017-11-22 10:36:00",8275.17
"2017-11-22 10:37:00",8276.63
"2017-11-22 10:38:00",8279.2
"2017-11-22 10:39:00",8279.51
"2017-11-22 10:40:00",8272.8
"2017-11-22 10:41:00",8273.07
"2017-11-22 10:42:00",8274.99
"2017-11-22 10:43:00",8275.79
"2017-11-22 10:44:00",8276.14
"2017-11-22 10:45:00",8277.35
"2017-11-22 10:46:00",8278.53
"2017-11-22 10:47:00",8278.47
"2017-11-22 10:48:00",8280.09
"2017-11-22 10:49:00",8280.96
"2017-11-22 10:50:00",8281.4
"2017-11-22 10:51:00",8282.46
"2017-11-22 10:52:00",8284.8
"2017-11-22 10:53:00",8283.4
"2017-11-22 10:54:00",8288.15
"2017-11-22 10:55:00",8287.29
"2017-11-22 10:56:00",8288.95
"2017-11-22 10:57:00",8286.82
"2017-11-22 10:58:00",8283.86
"2017-11-22 10:59:00",8283.22
"2017-11-22 11:00:00",8285.92
"2017-11-22 11:01:00",8286.04
"2017-11-22 11:02:00",8283.43
"2017-11-22 11:03:00",8281.39
"2017-11-22 11:04:00",8284.6
"2017-11-22 11:05:00",8282.56
"2017-11-22 11:06:00",8283.33
"2017-11-22 11:07:00",8281.34
"2017-11-22 11:08:00",8276.45
"2017-11-22 11:09:00",8276.85
"2017-11-22 11:10:00",8277.46
"2017-11-22 11:11:00",8280.7
"2017-11-22 11:12:00",8282.39
"2017-11-22 11:13:00",8285.39
"2017-11-22 11:14:00",8290.71
"2017-11-22 11:15:00",8291.61
"2017-11-22 11:16:00",8292.66
"2017-11-22 11:17:00",8294.49
"2017-11-22 11:18:00",8292.44
"2017-11-22 11:19:00",8292.49
"2017-11-22 11:20:00",8291.71
"2017-11-22 11:21:00",8287.03
"2017-11-22 11:22:00",8285.05
"2017-11-22 11:23:00",8288.68
"2017-11-22 11:24:00",8292.29
"2017-11-22 11:25:00",8292.26
"2017-11-22 11:26:00",8291.22
"2017-11-22 11:27:00",8292.66
"2017-11-22 11:28:00",8292.39
"2017-11-22 11:29:00",8291.59
"2017-11-22 11:30:00",8292.15
"2017-11-22 11:31:00",8291.65
"2017-11-22 11:32:00",8292.9
"2017-11-22 11:33:00",8290.86
"2017-11-22 11:34:00",8286.22
"2017-11-22 11:35:00",8282.12
"2017-11-22 11:36:00",8283.58
"2017-11-22 11:37:00",8283.74
"2017-11-22 11:38:00",8284.39
"2017-11-22 11:39:00",8284.59
"2017-11-22 11:40:00",8283.56
"2017-11-22 11:41:00",8286.79
"2017-11-22 11:42:00",8290.63
"2017-11-22 11:43:00",8289.23
"2017-11-22 11:44:00",8288.29
"2017-11-22 11:45:00",8285.6
"2017-11-22 11:46:00",8285.87
"2017-11-22 11:47:00",8284.98
"2017-11-22 11:48:00",8280.15
"2017-11-22 11:49:00",8270.48
"2017-11-22 11:50:00",8265.14
"2017-11-22 11:51:00",8265.96
"2017-11-22 11:52:00",8266.48
"2017-11-22 11:53:00",8261.28
"2017-11-22 11:54:00",8256.49
"2017-11-22 11:55:00",8254.17
"2017-11-22 11:56:00",8257.08
"2017-11-22 11:57:00",8263.31
"2017-11-22 11:58:00",8263.7
"2017-11-22 11:59:00",8264.86
"2017-11-22 12:00:00",8265.4
"2017-11-22 12:01:00",8264.02
"2017-11-22 12:02:00",8255.85
"2017-11-22 12:03:00",8251.01
"2017-11-22 12:04:00",8246.79
"2017-11-22 12:05:00",8246.28
"2017-11-22 12:06:00",8245.63
"2017-11-22 12:07:00",8243.3
"2017-11-22 12:08:00",8243.65
"2017-11-22 12:09:00",8246.78
"2017-11-22 12:10:00",8248.03
"2017-11-22 12:11:00",8249.54
"2017-11-22 12:12:00",8249.87
"2017-11-22 12:13:00",8249.77
"2017-11-22 12:14:00",8251.46
"2017-11-22 12:15:00",8249.42
"2017-11-22 12:16:00",8248.11
"2017-11-22 12:17:00",8249.35
"2017-11-22 12:18:00",8247.2
"2017-11-22 12:19:00",8247.56
"2017-11-22 12:20:00",8248.44
"2017-11-22 12:21:00",8253.7
"2017-11-22 12:22:00",8257.37
"2017-11-22 12:23:00",8260.39
"2017-11-22 12:24:00",8265.36
"2017-11-22 12:25:00",8272.05
"2017-11-22 12:26:00",8268.09
"2017-11-22 12:27:00",8265.05
"2017-11-22 12:28:00",8259.91
"2017-11-22 12:29:00",8257.13
"2017-11-22 12:30:00",8258.23
"2017-11-22 12:31:00",8258.65
"2017-11-22 12:32:00",8260.35
"2017-11-22 12:33:00",8261.59
"2017-11-22 12:34:00",8262.53
"2017-11-22 12:35:00",8261.67
"2017-11-22 12:36:00",8260.27
"2017-11-22 12:37:00",8260.83
"2017-11-22 12:38:00",8259.79
"2017-11-22 12:39:00",8260.73
"2017-11-22 12:40:00",8260
"2017-11-22 12:41:00",8260.43
"2017-11-22 12:42:00",8261.61
"2017-11-22 12:43:00",8262.36
"2017-11-22 12:44:00",8261.86
"2017-11-22 12:45:00",8262.59
"2017-11-22 12:46:00",8264.57
"2017-11-22 12:47:00",8266.16
"2017-11-22 12:48:00",8265.9
"2017-11-22 12:49:00",8266.92
"2017-11-22 12:50:00",8266.93
"2017-11-22 12:51:00",8266.39
"2017-11-22 12:52:00",8267.34
"2017-11-22 12:53:00",8266.01
"2017-11-22 12:54:00",8264.41
"2017-11-22 12:55:00",8261.49
"2017-11-22 12:56:00",8260.63
"2017-11-22 12:57:00",8258.06
"2017-11-22 12:58:00",8253.94
"2017-11-22 12:59:00",8239.41
"2017-11-22 13:00:00",8215.9
"2017-11-22 13:01:00",8206.47
"2017-11-22 13:02:00",8202.2
"2017-11-22 13:03:00",8216.05
"2017-11-22 13:04:00",8226.51
"2017-11-22 13:05:00",8232.79
"2017-11-22 13:06:00",8231.87
"2017-11-22 13:07:00",8232.1
"2017-11-22 13:08:00",8232.77
"2017-11-22 13:09:00",8235.23
"2017-11-22 13:10:00",8236.56
"2017-11-22 13:11:00",8237.18
"2017-11-22 13:12:00",8237.14
"2017-11-22 13:13:00",8234.49
"2017-11-22 13:14:00",8233.49
"2017-11-22 13:15:00",8232.34
"2017-11-22 13:16:00",8232.67
"2017-11-22 13:17:00",8233.7
"2017-11-22 13:18:00",8236.71
"2017-11-22 13:19:00",8238.38
"2017-11-22 13:20:00",8239.93
"2017-11-22 13:21:00",8242.66
